order_id,order_line_id,product_id,base_price,quantity,rebate,currency,order_datetime,order_status,customer_id
850666,5783,48982,28.66,7,1.69,EUR,2023-01-28 11:02:54,SHIPPED,6091
920370,1329,64732,48.46,7,5.68,USD,2023-02-28 15:51:08,WAITING_PAYMENT,5484
922686,9492,77050,20.33,9,1.9,EUR,2023-01-09 21:25:14,COMPLETED,109
278072,9171,34378,69.14,7,2.45,EUR,2023-02-24 17:04:49,SHIPPED,1206
943437,7488,99883,98.63,9,6.75,USD,2023-01-02 09:40:34,PROCESSING,8472
658411,8825,2269,77.5,5,2.77,EUR,2023-03-20 11:28:56,SHIPPED,2105
560739,9167,52170,86.51,10,0.46,EUR,2023-04-09 11:44:18,CANCELLED,7818
558037,7145,4564,36.95,5,6.82,EUR,2023-06-04 05:24:26,CANCELLED,4714
164042,2240,98200,26.84,10,9.15,EUR,2023-05-16 18:36:57,WAITING_PAYMENT,9007
799743,9669,32847,57.38,7,2.79,USD,2023-03-04 14:21:48,SHIPPED,298
271167,5380,90295,64.76,9,1.81,EUR,2023-04-21 07:17:15,COMPLETED,9037
746456,9877,65970,69.83,1,8.57,EUR,2023-03-16 15:53:30,CANCELLED,6791
340275,6642,65765,44.61,6,0.58,EUR,2023-01-14 13:46:34,CANCELLED,5850
551971,1673,88196,58.35,1,8.93,EUR,2023-04-26 01:36:32,PROCESSING,6067
344646,740,54636,71.81,10,3.39,USD,2023-03-16 08:44:18,PROCESSING,8474
568677,5224,51725,16.79,9,5.63,EUR,2023-05-14 02:02:56,PROCESSING,4771
730925,1545,74982,76.18,1,1.27,EUR,2023-01-10 06:04:50,PROCESSING,8451
500417,2305,35389,42.47,4,1.98,EUR,2023-01-27 23:15:48,PROCESSING,8919
159294,9923,12756,28.1,5,3.71,EUR,2023-01-08 11:09:42,CANCELLED,8269
834170,9834,18929,34.01,3,0.82,EUR,2023-05-14 08:21:12,WAITING_PAYMENT,6453
550010,7203,92383,50.4,7,9.75,EUR,2023-01-31 20:21:14,CANCELLED,2162
537911,127,43670,81.6,9,6.61,EUR,2023-04-04 16:23:17,PROCESSING,952
784784,2412,47641,47.6,6,4.93,EUR,2023-06-12 01:36:11,SHIPPED,9715
979384,2926,57086,30.64,7,7.71,EUR,2023-04-02 03:07:46,WAITING_PAYMENT,603
996247,4471,82848,30.69,10,7.68,EUR,2023-03-08 14:52:01,PROCESSING,2418
777667,9007,47254,69.32,4,8.61,EUR,2023-01-10 14:31:21,COMPLETED,5088
771808,2179,98638,34.63,2,4.49,EUR,2023-03-23 21:39:14,WAITING_PAYMENT,459
155120,7345,72527,51.6,10,9.15,EUR,2023-05-11 01:01:53,SHIPPED,9928
389702,5108,84260,94.79,3,7.5,EUR,2023-03-27 06:20:24,PROCESSING,6175
385052,2992,32854,45.12,9,3.8,EUR,2023-06-02 16:56:18,COMPLETED,4707
114789,2898,56470,57.62,8,8.7,EUR,2023-03-31 15:28:08,SHIPPED,3955
415824,6481,73291,94.39,7,0.31,USD,2023-06-14 17:03:56,COMPLETED,7234
115838,4334,27604,60.99,7,3.93,EUR,2023-06-03 00:56:31,COMPLETED,7366
267779,6830,6632,99.03,8,7.41,EUR,2023-06-03 16:00:24,CANCELLED,2803
737002,6975,38130,87.58,8,9.54,EUR,2023-04-10 19:58:17,SHIPPED,6579
844941,2318,90059,68.66,4,1.41,USD,2023-05-11 05:22:37,COMPLETED,8744
997875,9821,6257,47.83,9,2.36,USD,2023-06-11 08:19:58,WAITING_PAYMENT,3994
967164,9517,83183,99.78,4,4.5,EUR,2023-03-13 23:31:52,SHIPPED,3214
934431,7858,77670,15.86,1,9.8,EUR,2023-06-14 23:18:29,SHIPPED,7585
392936,5970,13389,43.06,5,7.92,EUR,2023-03-06 14:48:52,WAITING_PAYMENT,5551
938850,5413,33348,64.75,3,6.65,EUR,2023-03-08 01:16:22,SHIPPED,5128
25034,998,9354,16.32,3,2.93,EUR,2023-02-10 15:10:22,WAITING_PAYMENT,4251
958467,3978,35644,66.87,5,2.44,EUR,2023-03-14 17:47:21,WAITING_PAYMENT,4450
951946,7861,40220,22.87,3,9.62,EUR,2023-04-28 20:39:27,WAITING_PAYMENT,8585
148473,1540,17047,58.02,7,1.11,EUR,2023-01-30 08:44:14,PROCESSING,9478
860090,1313,43012,56.58,6,4.15,EUR,2023-01-21 07:45:42,WAITING_PAYMENT,7349
640015,1730,82356,88.61,4,2.16,EUR,2023-06-29 12:49:24,COMPLETED,8346
147541,2942,89537,54.91,9,5.84,EUR,2023-01-19 15:30:59,CANCELLED,9159
557187,3267,69458,83.13,10,6.06,EUR,2023-03-29 17:59:27,WAITING_PAYMENT,5615
200442,7498,73694,26.8,6,7.44,EUR,2023-03-06 19:12:38,WAITING_PAYMENT,1613
14767,4666,16278,45.86,8,5.52,EUR,2023-04-16 23:07:15,PROCESSING,6583
944231,6582,56782,68.23,1,8.01,EUR,2023-01-25 04:23:43,SHIPPED,7456
854841,6048,83998,19.36,3,7.58,EUR,2023-01-14 03:31:13,WAITING_PAYMENT,9593
529798,7807,70127,85.28,10,1.89,EUR,2023-01-04 08:48:24,WAITING_PAYMENT,4787
963755,5906,50486,38.63,7,2.73,EUR,2023-01-22 10:19:51,PROCESSING,7548
418840,6476,92980,76.14,7,1.11,EUR,2023-04-13 13:29:04,COMPLETED,1629
712913,1057,89303,28.28,1,9.61,EUR,2023-03-30 00:08:55,COMPLETED,9432
626986,1285,28113,24.42,7,8.9,EUR,2023-06-08 04:59:45,COMPLETED,4594
172428,6437,4230,57.15,3,3.92,EUR,2023-05-11 18:01:32,WAITING_PAYMENT,8778
646260,5663,32411,79.83,2,8.42,EUR,2023-01-26 08:54:50,SHIPPED,1455
782257,5077,63528,13.46,4,6.35,EUR,2023-01-28 10:32:56,SHIPPED,4276
259626,3637,9141,69.52,1,7.88,EUR,2023-05-06 08:30:50,PROCESSING,77
912788,7928,60902,32.62,2,6.52,EUR,2023-04-12 12:33:39,PROCESSING,4364
417364,780,24693,47.05,5,7.29,EUR,2023-01-31 09:40:39,WAITING_PAYMENT,5000
165027,2217,472,95.22,6,0.33,EUR,2023-03-12 11:54:26,COMPLETED,6493
782771,6273,44716,18.03,4,4.61,EUR,2023-05-18 21:23:58,COMPLETED,4299
812076,4536,98961,74.02,3,0.72,EUR,2023-02-05 04:30:44,WAITING_PAYMENT,7338
678575,4200,5904,79.13,5,4.23,EUR,2023-02-11 18:25:43,CANCELLED,4671
983468,2294,26210,86.9,6,1.3,EUR,2023-04-22 19:11:35,COMPLETED,2255
511540,4686,83685,40.17,2,5.39,EUR,2023-06-29 09:16:47,COMPLETED,2027
797915,7203,8342,49.87,3,7.77,EUR,2023-05-28 19:13:40,COMPLETED,7705
531950,9154,97168,58.22,1,7.51,EUR,2023-01-12 04:07:26,COMPLETED,7921
35234,7484,92028,16.89,8,3.38,EUR,2023-03-21 05:45:49,COMPLETED,1866
156078,596,97271,74.7,2,6.67,EUR,2023-04-14 05:49:49,COMPLETED,4311
816776,920,51366,10.75,5,2.89,EUR,2023-02-14 11:34:54,COMPLETED,8300
730627,546,58999,23.35,3,8.38,EUR,2023-01-16 07:31:16,WAITING_PAYMENT,4396
149223,9037,16982,22.08,1,9.59,EUR,2023-03-08 23:32:36,COMPLETED,6326
231244,9375,22864,52.73,6,2.84,EUR,2023-01-11 09:21:35,COMPLETED,3844
260469,2582,44365,56.87,1,6.27,EUR,2023-03-11 13:43:03,WAITING_PAYMENT,6556
771401,5005,11181,67.64,2,3.57,EUR,2023-03-03 15:22:08,CANCELLED,5359
974679,5311,27476,23.37,10,4.97,EUR,2023-03-09 11:28:47,COMPLETED,7319
477796,1407,44588,61.82,10,1.79,EUR,2023-03-18 06:06:59,COMPLETED,8476
790114,7262,73635,74.48,1,9.13,EUR,2023-06-05 10:00:14,WAITING_PAYMENT,3386
604396,4083,57566,73.01,7,5.1,EUR,2023-04-12 02:41:54,COMPLETED,3850
519420,7945,17077,69.92,5,8.84,EUR,2023-03-21 18:44:09,CANCELLED,130
353841,6322,71183,92.4,1,8.34,EUR,2023-01-09 12:26:33,PROCESSING,4889
118932,9413,71016,18.92,4,5.62,EUR,2023-03-28 14:59:16,PROCESSING,1330
572338,4423,35500,97.22,9,5.64,EUR,2023-01-12 08:37:42,CANCELLED,2327
295019,1838,24809,94.69,2,2.23,EUR,2023-05-21 09:24:31,WAITING_PAYMENT,6142
97671,9,32896,38.97,7,4.89,EUR,2023-01-04 08:32:06,CANCELLED,9256
131743,5438,30312,80.88,3,4.64,EUR,2023-05-24 17:22:56,CANCELLED,7433
345145,3647,13109,54.9,2,1.41,EUR,2023-03-03 08:17:55,COMPLETED,5342
694461,5572,26599,19.34,6,0.97,USD,2023-03-06 20:07:28,COMPLETED,314
543958,5633,10230,29.85,10,4.97,EUR,2023-04-25 04:24:48,SHIPPED,2706
919166,2133,47929,90.97,8,5.99,EUR,2023-02-23 05:20:03,COMPLETED,5833
929564,7547,65767,30.35,5,7.75,EUR,2023-01-21 06:20:40,SHIPPED,6104
619252,5558,81675,47.07,10,7.77,EUR,2023-06-07 02:09:06,COMPLETED,6455
301766,9502,47610,33.95,1,6.77,EUR,2023-01-05 07:46:29,COMPLETED,1545
52525,1556,95287,75.59,6,5.84,EUR,2023-04-21 10:21:23,WAITING_PAYMENT,5228
250195,1814,602,31.21,1,6.06,EUR,2023-01-05 22:15:43,SHIPPED,950
713563,1367,23443,24.58,2,3.08,EUR,2023-01-09 03:56:33,SHIPPED,262
154401,5193,44276,14.82,10,7.9,EUR,2023-01-29 05:04:55,WAITING_PAYMENT,7976
467644,846,91596,28.27,6,1.53,EUR,2023-01-16 19:01:07,SHIPPED,9313
322457,549,73474,86.88,6,7.04,EUR,2023-03-06 21:04:34,WAITING_PAYMENT,689
122772,5938,66599,93.31,8,8.38,EUR,2023-06-06 01:55:58,PROCESSING,7893
692137,7868,87764,45.9,1,8.03,EUR,2023-04-21 05:32:26,SHIPPED,1327
315422,7308,59415,16.16,2,8.51,EUR,2023-01-18 23:59:46,COMPLETED,9812
904877,1372,10102,31.93,10,8.78,EUR,2023-05-07 02:46:20,COMPLETED,2817
828572,4913,93500,55.49,8,6.01,EUR,2023-03-19 13:31:15,SHIPPED,6613
62591,3059,2646,77.64,8,8.79,EUR,2023-01-30 01:37:00,COMPLETED,3949
551458,7715,42740,42.48,6,1.71,EUR,2023-05-29 03:55:06,COMPLETED,6023
991996,4019,73777,49.6,9,6.29,EUR,2023-03-09 21:31:06,COMPLETED,3540
690773,9903,2074,45.55,2,5.46,EUR,2023-04-01 06:06:10,SHIPPED,4435
221865,8595,79970,20.44,6,8.42,EUR,2023-03-22 14:46:32,CANCELLED,899
239208,6615,93290,63.06,3,1.46,EUR,2023-06-12 07:58:32,CANCELLED,6142
409482,4121,95470,23.7,1,5.85,EUR,2023-04-06 19:38:08,COMPLETED,5195
59904,6981,48365,11.49,6,4.2,EUR,2023-03-06 13:11:48,PROCESSING,1600
676785,930,75507,99.91,6,4.6,EUR,2023-05-10 18:03:26,PROCESSING,6176
386315,9944,24041,33.48,6,0.75,EUR,2023-05-19 20:00:46,WAITING_PAYMENT,9568
435288,4854,55501,23.32,4,0.22,EUR,2023-02-24 17:33:23,CANCELLED,3263
516771,1153,43973,57.37,4,0.15,EUR,2023-05-22 22:58:14,WAITING_PAYMENT,8215
776862,4478,44447,89.92,10,8.71,EUR,2023-06-20 06:02:45,WAITING_PAYMENT,2946
907824,1023,12017,22.81,6,3.69,EUR,2023-03-05 22:01:08,CANCELLED,3629
402021,5061,95075,50.21,10,1.55,EUR,2023-06-08 23:42:39,COMPLETED,9092
902174,2840,77220,80.93,4,3.23,EUR,2023-01-18 11:40:26,SHIPPED,9441
872208,9103,32245,96.46,2,9.85,EUR,2023-02-05 22:16:36,CANCELLED,8263
896799,1787,18391,25.8,2,6.07,EUR,2023-03-18 17:38:51,PROCESSING,1179
559567,647,32766,81.98,6,2.04,EUR,2023-04-09 01:34:11,SHIPPED,7836
809327,6355,75437,11.58,7,8.35,EUR,2023-06-09 09:04:39,WAITING_PAYMENT,3519
843710,2583,38289,74.65,8,5.11,USD,2023-06-09 10:00:34,COMPLETED,2669
615041,9157,59277,62.99,3,2.46,EUR,2023-04-18 10:49:37,COMPLETED,570
208922,6614,83467,60.85,7,5.84,EUR,2023-03-02 06:56:54,WAITING_PAYMENT,9838
644953,3942,67222,19.99,8,3.48,EUR,2023-06-21 23:45:22,CANCELLED,502
767667,6296,80333,70.71,2,6.04,EUR,2023-01-26 03:57:46,PROCESSING,6722
224066,4493,34414,52.93,3,5.84,EUR,2023-01-03 05:59:21,PROCESSING,5524
206204,789,13513,67.71,10,4.87,EUR,2023-04-16 19:33:29,COMPLETED,7069
408250,8122,43016,57.47,8,6.96,EUR,2023-04-24 07:55:53,WAITING_PAYMENT,80
975025,3093,2177,78.91,4,6.02,EUR,2023-02-09 11:57:51,COMPLETED,7742
763979,7518,76757,79.62,10,7.74,EUR,2023-06-03 16:25:16,SHIPPED,326
237600,7494,52550,19.68,10,7.86,EUR,2023-03-30 18:03:27,WAITING_PAYMENT,1629
153879,1043,37701,75.72,1,6.89,EUR,2023-06-23 09:50:37,PROCESSING,959
339206,5211,68035,68.31,5,5.51,EUR,2023-06-22 00:42:31,COMPLETED,2055
701441,3021,87521,47.07,5,9.53,EUR,2023-04-19 21:25:18,PROCESSING,7894
915987,2125,75100,87.6,6,9.03,EUR,2023-05-22 05:32:38,SHIPPED,4785
568117,9145,99957,19.54,3,1.34,EUR,2023-03-04 08:22:48,COMPLETED,1186
782114,4600,42667,60.44,3,9.48,EUR,2023-06-27 05:59:18,COMPLETED,730
109672,5648,95986,30.05,7,0.51,EUR,2023-04-06 19:38:42,SHIPPED,8995
735916,4067,13555,42.54,10,4.08,EUR,2023-05-02 10:30:32,PROCESSING,4989
248660,6896,95637,20.94,1,8.59,EUR,2023-03-29 13:34:40,SHIPPED,8504
203041,4582,76220,46.87,7,1.26,EUR,2023-06-21 13:51:59,COMPLETED,7095
385005,9340,35537,14.82,6,8.02,EUR,2023-04-11 21:01:41,WAITING_PAYMENT,729
864989,4603,4936,95.25,8,8.1,EUR,2023-03-25 03:05:26,COMPLETED,8846
693102,4503,21765,21.45,2,6.75,EUR,2023-01-05 22:32:59,CANCELLED,6099
621482,4425,70271,61.01,8,9.84,EUR,2023-02-15 06:06:12,PROCESSING,3003
570905,8196,33360,18.64,6,7.89,EUR,2023-05-22 07:40:17,CANCELLED,9746
14560,1875,67772,46.53,6,1.19,EUR,2023-04-10 23:27:12,PROCESSING,4951
528613,5726,20413,79.89,10,6.59,EUR,2023-03-28 00:24:27,SHIPPED,1830
1932,3976,13271,27.14,6,0.68,EUR,2023-02-15 14:27:06,CANCELLED,8950
929269,1566,35961,41.19,2,9.73,EUR,2023-02-08 07:43:27,PROCESSING,8747
945142,3387,97176,61.69,9,3.63,EUR,2023-01-09 05:37:49,SHIPPED,8116
931431,3250,58756,89.69,2,4.63,EUR,2023-04-30 15:50:08,PROCESSING,7523
373479,3077,15427,49.36,3,1.53,EUR,2023-02-08 07:09:17,WAITING_PAYMENT,8780
43320,678,42713,90.0,5,3.87,EUR,2023-01-19 05:18:56,CANCELLED,238
769287,9712,22538,16.38,9,1.83,EUR,2023-02-27 01:27:46,SHIPPED,2980
533095,618,84787,62.89,10,5.52,EUR,2023-02-08 20:59:02,COMPLETED,2251
878698,804,15354,38.2,9,2.52,EUR,2023-02-16 10:06:41,PROCESSING,5777
203392,6323,20239,29.18,1,3.32,EUR,2023-03-17 10:30:11,WAITING_PAYMENT,7466
636461,6475,21360,80.55,9,4.94,EUR,2023-01-04 20:32:17,PROCESSING,166
237284,4556,29161,67.99,10,7.96,EUR,2023-02-04 04:20:45,CANCELLED,4397
137776,2177,1942,72.18,6,3.43,EUR,2023-01-05 02:16:03,WAITING_PAYMENT,2242
581600,9598,78346,60.78,8,8.82,EUR,2023-02-25 19:11:10,COMPLETED,188
783519,1427,799,31.82,10,0.22,USD,2023-05-20 09:23:56,SHIPPED,9291
100307,6415,28000,35.56,1,9.91,EUR,2023-06-22 05:29:25,COMPLETED,1686
825395,1572,76403,87.27,8,1.52,EUR,2023-05-23 12:57:16,PROCESSING,2622
316593,3828,42067,68.8,6,8.33,EUR,2023-02-16 05:36:55,SHIPPED,361
502065,7836,1837,18.37,3,2.5,EUR,2023-06-17 05:02:31,PROCESSING,1224
97273,2734,3288,11.97,8,8.02,EUR,2023-01-13 03:16:27,PROCESSING,607
607610,1276,22564,75.38,9,6.23,EUR,2023-01-14 12:42:02,CANCELLED,8423
984425,1385,36848,13.28,4,6.01,USD,2023-04-12 19:05:06,COMPLETED,52
647512,2114,95225,44.67,4,7.91,EUR,2023-02-26 16:22:18,SHIPPED,8101
822767,1986,53418,67.64,1,4.5,EUR,2023-04-13 09:00:55,COMPLETED,1388
214363,9731,51476,54.26,6,4.58,EUR,2023-01-30 19:38:17,PROCESSING,556
808067,4950,49479,81.19,4,3.1,USD,2023-06-29 13:40:17,WAITING_PAYMENT,4180
625965,2122,44981,35.74,8,2.19,EUR,2023-04-11 00:56:50,COMPLETED,1538
592021,2814,42848,63.7,1,4.2,EUR,2023-04-02 06:48:24,COMPLETED,8705
935294,8870,44620,89.88,9,3.65,EUR,2023-06-26 13:08:44,WAITING_PAYMENT,7362
991932,5379,44358,36.59,4,9.04,EUR,2023-05-04 00:45:22,PROCESSING,174
701132,8159,49155,66.63,5,8.19,EUR,2023-06-10 15:12:46,COMPLETED,898
756136,9440,43712,33.85,5,9.96,EUR,2023-03-26 03:00:25,CANCELLED,4075
527,3043,91489,30.32,4,9.6,EUR,2023-02-24 08:40:45,CANCELLED,6013
301080,412,66594,53.85,5,4.39,EUR,2023-06-26 01:52:00,CANCELLED,452
840127,7962,27672,96.22,1,3.78,EUR,2023-06-15 05:37:55,WAITING_PAYMENT,1264
758245,4344,39530,56.14,10,9.35,EUR,2023-05-16 09:24:10,WAITING_PAYMENT,1858
154823,5958,53073,64.24,9,5.12,EUR,2023-02-07 11:05:30,PROCESSING,9684
157383,6912,1537,60.44,2,1.64,EUR,2023-05-14 10:00:27,CANCELLED,7000
832456,2197,42073,50.08,4,6.2,EUR,2023-06-10 19:32:01,WAITING_PAYMENT,8977
199946,2149,97979,90.91,2,4.41,EUR,2023-02-03 16:32:49,PROCESSING,7180
207269,4077,31673,95.27,4,3.94,EUR,2023-04-10 06:37:30,PROCESSING,3918
233155,6200,3223,71.31,3,1.18,EUR,2023-06-29 20:57:28,SHIPPED,1
510254,4511,75839,88.84,4,5.68,EUR,2023-02-11 22:39:13,COMPLETED,5965
984801,2520,84320,30.62,4,4.1,EUR,2023-02-04 08:45:36,SHIPPED,1823
34380,6972,27169,87.63,6,4.44,EUR,2023-03-21 12:53:01,CANCELLED,2384
335203,5150,98605,52.19,4,8.57,EUR,2023-05-03 00:45:04,CANCELLED,2481
818209,1893,66518,52.15,10,9.63,EUR,2023-01-27 17:20:27,WAITING_PAYMENT,2727
257239,8846,74372,16.05,7,5.81,EUR,2023-03-15 05:22:03,SHIPPED,5582
776588,237,92763,67.55,6,0.6,EUR,2023-04-17 22:19:02,SHIPPED,106
514526,6503,91331,57.84,4,4.95,EUR,2023-02-21 15:56:12,CANCELLED,711
800047,4627,3463,58.38,10,5.35,EUR,2023-06-23 02:46:11,COMPLETED,2493
872184,6888,61828,13.75,2,3.94,EUR,2023-02-13 02:20:21,CANCELLED,6337
912367,8290,8912,13.75,6,7.3,EUR,2023-02-18 07:36:40,WAITING_PAYMENT,5105
197323,5903,98087,36.99,8,9.25,EUR,2023-04-17 23:17:41,PROCESSING,3451
146052,4345,11207,27.89,1,7.7,EUR,2023-01-16 10:01:08,WAITING_PAYMENT,7241
660595,6600,28621,25.47,3,9.49,EUR,2023-03-15 18:51:35,WAITING_PAYMENT,2485
660889,8742,77176,83.62,5,7.58,EUR,2023-04-22 05:13:20,WAITING_PAYMENT,6092
362894,5323,42307,60.7,3,4.79,EUR,2023-04-25 06:09:12,COMPLETED,8121
39428,1297,71867,70.94,5,5.75,EUR,2023-04-19 03:38:11,WAITING_PAYMENT,6870
943548,7289,80349,68.46,6,3.33,EUR,2023-02-08 23:05:20,WAITING_PAYMENT,5057
200285,3372,80606,91.25,3,7.14,EUR,2023-06-21 20:10:45,PROCESSING,839
629156,6759,81972,79.37,3,5.26,EUR,2023-05-02 03:52:05,PROCESSING,1868
739178,1192,10894,77.9,3,7.27,EUR,2023-01-06 09:11:10,PROCESSING,2182
704313,6812,75568,55.4,3,9.4,EUR,2023-04-25 12:33:25,CANCELLED,4882
869369,7733,48383,89.22,2,2.14,EUR,2023-04-25 14:16:41,SHIPPED,3396
389220,1096,6318,58.45,9,1.9,EUR,2023-02-21 01:31:02,WAITING_PAYMENT,7076
186712,3228,7161,73.08,9,0.99,EUR,2023-01-26 18:51:42,CANCELLED,5114
951882,8892,66569,37.5,6,8.34,EUR,2023-05-03 12:34:38,COMPLETED,2345
183915,7758,98671,22.65,4,3.14,EUR,2023-01-20 05:40:58,WAITING_PAYMENT,4756
308079,5363,31883,27.54,8,4.55,USD,2023-05-12 01:17:44,SHIPPED,8875
378046,5861,44686,95.74,10,6.84,EUR,2023-02-22 00:18:05,PROCESSING,178
784365,5470,4765,76.51,5,2.48,EUR,2023-04-25 12:05:35,SHIPPED,376
636619,6529,81786,20.38,2,6.9,EUR,2023-01-12 10:23:19,PROCESSING,4674
967177,5158,84313,97.67,3,2.24,EUR,2023-04-18 02:29:24,COMPLETED,89
515624,5440,31149,19.17,4,9.56,EUR,2023-02-12 04:37:48,WAITING_PAYMENT,5480
923864,1899,96331,62.68,1,5.75,EUR,2023-01-08 06:48:40,SHIPPED,4452
187889,1774,45145,41.55,8,1.72,EUR,2023-03-09 07:09:05,COMPLETED,3903
935105,8827,69000,38.99,7,7.36,EUR,2023-05-07 19:26:45,PROCESSING,6851
862695,4728,8379,51.77,3,1.06,USD,2023-04-06 18:33:19,CANCELLED,8757
183486,4973,65025,76.83,4,4.74,EUR,2023-06-03 14:19:44,WAITING_PAYMENT,7130
762713,1885,13468,39.53,6,3.45,EUR,2023-06-10 22:38:14,WAITING_PAYMENT,8584
265175,665,12086,75.16,4,3.39,EUR,2023-03-07 22:48:23,SHIPPED,1681
242824,9643,48441,23.29,4,4.86,EUR,2023-02-03 21:03:20,WAITING_PAYMENT,7349
569656,6180,60083,82.97,4,2.25,EUR,2023-06-23 03:27:02,WAITING_PAYMENT,5138
388135,8131,55205,74.74,6,3.75,EUR,2023-04-07 17:55:27,COMPLETED,2123
574071,1329,12610,61.03,9,6.07,EUR,2023-05-26 22:45:33,CANCELLED,5416
853674,3542,78022,32.09,9,3.21,EUR,2023-02-09 12:45:29,PROCESSING,1719
414202,399,11931,84.76,5,2.35,EUR,2023-04-30 15:30:02,WAITING_PAYMENT,9970
261517,2348,57377,46.46,6,4.26,EUR,2023-03-28 19:54:10,PROCESSING,3211
142681,5905,36544,66.35,4,5.53,EUR,2023-04-10 01:33:14,WAITING_PAYMENT,815
427217,9691,58137,64.14,6,5.26,EUR,2023-02-08 10:37:50,COMPLETED,97
61319,3264,78188,78.5,10,9.25,EUR,2023-05-15 15:52:26,SHIPPED,4694
864084,3006,38329,86.55,1,6.59,EUR,2023-05-15 22:11:29,COMPLETED,6247
546084,3988,8498,45.0,9,8.32,EUR,2023-05-23 16:22:44,SHIPPED,3884
52571,4534,66032,65.09,6,4.39,EUR,2023-05-10 01:32:02,SHIPPED,3015
162001,457,5806,90.24,3,5.69,EUR,2023-02-02 06:55:02,COMPLETED,5889
377465,9104,35217,51.2,4,1.9,EUR,2023-03-25 16:15:53,COMPLETED,4345
982037,844,21863,18.29,10,3.67,EUR,2023-03-18 01:36:25,WAITING_PAYMENT,7438
155916,7971,64566,98.0,6,9.24,EUR,2023-05-23 21:37:30,SHIPPED,6874
198986,4590,52951,31.41,6,7.29,EUR,2023-04-19 08:33:02,CANCELLED,9669
736413,2674,80627,47.28,4,1.58,EUR,2023-06-21 03:36:19,PROCESSING,7129
605288,1827,97814,65.24,4,0.68,EUR,2023-01-24 01:59:12,COMPLETED,2713
236142,1130,74989,46.55,7,3.52,EUR,2023-06-09 11:27:59,PROCESSING,3380
541987,5762,52437,74.83,8,5.59,EUR,2023-03-23 07:36:01,PROCESSING,8499
398358,5593,37460,28.77,1,1.46,EUR,2023-04-24 01:21:58,WAITING_PAYMENT,83
807451,394,58110,80.19,3,5.23,EUR,2023-04-20 03:27:48,WAITING_PAYMENT,7596
534331,8405,99018,15.93,1,8.98,EUR,2023-01-01 17:29:10,COMPLETED,1366
262274,610,85423,86.11,9,1.7,EUR,2023-05-01 17:47:02,CANCELLED,8442
755047,108,19389,42.4,3,6.17,EUR,2023-05-30 10:08:18,WAITING_PAYMENT,8969
206747,3243,7655,47.04,10,5.04,EUR,2023-02-15 03:58:39,SHIPPED,7304
283161,4142,99139,82.69,7,6.68,EUR,2023-01-08 00:09:25,SHIPPED,5331
684656,3711,5450,18.62,1,4.77,EUR,2023-02-04 07:05:41,SHIPPED,1364
800045,5997,99448,17.76,5,9.87,EUR,2023-03-28 03:56:47,COMPLETED,8671
649097,3235,76372,31.21,3,9.34,EUR,2023-02-08 22:36:28,WAITING_PAYMENT,7780
462311,3257,30210,34.26,6,6.49,EUR,2023-06-12 05:33:51,PROCESSING,8217
109525,1054,23369,47.06,4,2.48,EUR,2023-01-12 22:41:23,CANCELLED,7552
347583,9362,72088,97.41,10,1.21,EUR,2023-05-06 06:42:43,COMPLETED,6407
124379,1704,81403,13.56,9,9.78,EUR,2023-02-01 13:06:24,SHIPPED,5993
414655,3914,97530,17.8,3,0.69,EUR,2023-01-17 04:31:11,PROCESSING,239
766103,2370,11669,75.1,1,4.08,EUR,2023-06-23 22:30:17,SHIPPED,8870
970823,1989,90612,66.52,2,0.45,EUR,2023-06-08 22:43:14,WAITING_PAYMENT,2516
342244,2726,42468,70.89,2,2.03,EUR,2023-03-21 02:31:23,CANCELLED,3416
437738,9528,12310,42.01,6,3.71,EUR,2023-03-23 20:42:30,CANCELLED,1915
324301,7759,45392,23.04,4,3.93,EUR,2023-06-11 03:27:29,SHIPPED,94
583938,6900,53961,64.64,7,4.79,EUR,2023-03-31 05:33:48,WAITING_PAYMENT,6105
244418,7252,41428,97.27,7,5.57,EUR,2023-01-26 21:34:53,COMPLETED,3772
544579,4796,81719,49.62,3,9.44,EUR,2023-03-24 03:08:41,SHIPPED,3902
260277,1756,87618,28.53,4,8.34,EUR,2023-02-14 01:44:58,SHIPPED,3188
524789,9522,10199,71.91,5,3.65,EUR,2023-06-22 14:49:13,PROCESSING,8212
503579,2536,49461,48.24,9,3.1,EUR,2023-04-08 05:26:30,COMPLETED,8962
951518,9633,53062,46.66,7,2.69,EUR,2023-06-05 14:20:21,COMPLETED,4911
152962,1217,34032,28.15,1,7.92,EUR,2023-06-29 07:47:56,PROCESSING,6705
502829,6661,32370,13.94,8,5.46,EUR,2023-02-19 04:07:44,CANCELLED,7949
785451,5363,21737,39.26,2,0.79,EUR,2023-06-08 16:00:48,CANCELLED,8453
635747,2051,41341,24.37,7,7.63,EUR,2023-01-09 04:51:42,CANCELLED,5127
707123,1284,7646,14.2,4,6.56,EUR,2023-03-03 23:48:00,CANCELLED,2672
54242,5835,57325,60.09,3,7.42,EUR,2023-05-10 07:44:39,COMPLETED,7179
700260,610,98921,69.22,1,1.87,EUR,2023-05-20 00:36:33,SHIPPED,8617
44088,77,38794,47.77,4,5.03,EUR,2023-03-20 00:04:18,PROCESSING,3663
692200,4599,99037,91.85,7,3.58,EUR,2023-05-13 05:59:55,WAITING_PAYMENT,5986
727311,9027,82801,27.66,3,7.76,EUR,2023-02-01 15:54:24,PROCESSING,1502
